customer_id,segment_id,segment_name,loyalty_tier,uses_app,transaction_count,total_spend_npr,avg_order_value_npr,recency_days,scan_to_pay_rate,app_engagement_events,preferred_store_id,preferred_payment_method,favorite_subcategory
C0022734,0,Occasional Traditional Shoppers,Gold,False,0.0,0.0,0.0,908,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022735,1,Regular Digital Shoppers,Silver,True,1.0,2552.0,2552.0,528,1.0,4.0,S02,FonePay,Bakery
C0022736,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,848,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022737,1,Regular Digital Shoppers,Silver,False,1.0,390.0,390.0,10,0.0,0.0,S01,FonePay,Stationery
C0022738,1,Regular Digital Shoppers,Silver,False,1.0,8581.0,8581.0,309,0.0,0.0,S06,FonePay,Snacks
C0022739,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,534,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022740,1,Regular Digital Shoppers,Standard,False,2.0,4302.0,2151.0,23,0.0,0.0,S07,Cash,Vegetables
C0022741,1,Regular Digital Shoppers,Silver,True,2.0,9747.0,4873.5,188,1.0,14.0,S01,FonePay,Household
C0022742,2,High Value Loyal Customers,Gold,True,8.0,66279.0,8284.875,273,1.0,58.0,S07,IME Pay,Snacks
C0022743,2,High Value Loyal Customers,Standard,True,3.0,39999.0,13333.0,458,0.6666666666666666,37.0,S07,Card,Snacks
C0022744,2,High Value Loyal Customers,Silver,True,5.0,69507.0,13901.4,227,0.8,40.0,S01,IME Pay,Vegetables
C0022745,1,Regular Digital Shoppers,Gold,True,1.0,2222.0,2222.0,544,1.0,3.0,S03,FonePay,Vegetables
C0022746,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,750,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022747,1,Regular Digital Shoppers,Platinum,True,4.0,20728.0,5182.0,86,0.75,11.0,S05,Card,Personal
C0022748,1,Regular Digital Shoppers,Gold,False,2.0,1558.0,779.0,79,0.0,0.0,S01,Khalti,Household
C0022749,1,Regular Digital Shoppers,Silver,True,1.0,4175.0,4175.0,176,1.0,3.0,S02,Khalti,Snacks
C0022750,2,High Value Loyal Customers,Standard,True,2.0,19138.0,9569.0,414,1.0,18.0,S03,FonePay,Vegetables
C0022751,2,High Value Loyal Customers,Standard,True,4.0,26669.0,6667.25,108,1.0,23.0,S01,Khalti,Dairy
C0022752,1,Regular Digital Shoppers,Standard,False,2.0,6793.0,3396.5,479,0.0,0.0,S02,Cash,Snacks
C0022753,1,Regular Digital Shoppers,Standard,False,2.0,8797.0,4398.5,140,0.0,0.0,S05,Cash,Beverages
C0022754,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,769,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022755,1,Regular Digital Shoppers,Standard,False,2.0,11190.0,5595.0,198,0.0,0.0,S06,Cash,Household
C0022756,2,High Value Loyal Customers,Silver,True,2.0,27222.0,13611.0,80,1.0,12.0,S02,Card,Snacks
C0022757,2,High Value Loyal Customers,Standard,True,2.0,28208.0,14104.0,121,1.0,20.0,S01,Card,Vegetables
C0022758,2,High Value Loyal Customers,Standard,True,3.0,36481.0,12160.333333333334,232,0.6666666666666666,11.0,S01,Cash,Snacks
C0022759,1,Regular Digital Shoppers,Silver,True,1.0,119.0,119.0,101,1.0,1.0,S02,FonePay,Confectionery
C0022760,1,Regular Digital Shoppers,Silver,False,3.0,24418.0,8139.333333333333,111,0.0,0.0,S06,Cash,Snacks
C0022761,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,645,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022762,2,High Value Loyal Customers,Gold,True,6.0,20188.0,3364.6666666666665,199,1.0,21.0,S07,eSewa,Household
C0022763,2,High Value Loyal Customers,Silver,True,1.0,30198.0,30198.0,229,1.0,17.0,S07,Card,Household
C0022764,1,Regular Digital Shoppers,Standard,False,1.0,11192.0,11192.0,172,0.0,0.0,S05,ConnectIPS,Snacks
C0022765,1,Regular Digital Shoppers,Standard,False,1.0,4869.0,4869.0,523,0.0,0.0,S03,eSewa,Snacks
C0022766,2,High Value Loyal Customers,Standard,True,4.0,43721.0,10930.25,355,1.0,25.0,S05,IME Pay,Snacks
C0022767,1,Regular Digital Shoppers,Standard,True,1.0,2032.0,2032.0,704,1.0,4.0,S05,FonePay,Household
C0022768,2,High Value Loyal Customers,Silver,True,4.0,18069.0,4517.25,190,0.75,17.0,S03,Cash,Vegetables
C0022769,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,659,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022770,1,Regular Digital Shoppers,Platinum,True,6.0,17476.0,2912.6666666666665,190,1.0,13.0,S05,Khalti,Vegetables
C0022771,1,Regular Digital Shoppers,Standard,True,1.0,789.0,789.0,266,1.0,1.0,S05,Card,Snacks
C0022772,1,Regular Digital Shoppers,Platinum,True,5.0,22324.0,4464.8,227,1.0,14.0,S03,Khalti,Staples
C0022773,1,Regular Digital Shoppers,Gold,False,2.0,11908.0,5954.0,212,0.0,0.0,S01,Cash,Snacks
C0022774,1,Regular Digital Shoppers,Standard,False,3.0,15154.0,5051.333333333333,323,0.0,0.0,S01,Card,Dairy
C0022775,1,Regular Digital Shoppers,Standard,True,2.0,11606.0,5803.0,480,0.0,5.0,S01,Cash,Meat
C0022776,1,Regular Digital Shoppers,Silver,False,2.0,2654.0,1327.0,189,0.0,0.0,S03,Card,Vegetables
C0022777,0,Occasional Traditional Shoppers,Silver,False,0.0,0.0,0.0,1089,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022778,1,Regular Digital Shoppers,Silver,True,1.0,498.0,498.0,808,1.0,2.0,S02,Card,Beverages
C0022779,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,1499,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022780,1,Regular Digital Shoppers,Standard,False,2.0,2621.0,1310.5,23,0.0,0.0,S02,Cash,Vegetables
C0022781,1,Regular Digital Shoppers,Silver,False,3.0,33624.0,11208.0,63,0.0,0.0,S03,Cash,Household
C0022782,0,Occasional Traditional Shoppers,Silver,False,0.0,0.0,0.0,495,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022783,1,Regular Digital Shoppers,Standard,False,1.0,1433.0,1433.0,188,0.0,0.0,S04,eSewa,Household
C0022784,1,Regular Digital Shoppers,Gold,True,1.0,40.0,40.0,737,1.0,1.0,S01,FonePay,Snacks
C0022785,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,773,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022786,1,Regular Digital Shoppers,Platinum,False,2.0,8693.0,4346.5,264,0.0,0.0,S02,FonePay,Snacks
C0022787,1,Regular Digital Shoppers,Standard,True,2.0,7695.0,3847.5,435,1.0,10.0,S05,IME Pay,Snacks
C0022788,1,Regular Digital Shoppers,Standard,False,1.0,2318.0,2318.0,711,0.0,0.0,S06,Cash,Meat
C0022789,1,Regular Digital Shoppers,Gold,False,2.0,14458.0,7229.0,16,0.0,0.0,S03,Card,Vegetables
C0022790,1,Regular Digital Shoppers,Standard,False,4.0,20345.0,5086.25,59,0.0,0.0,S08,Card,Snacks
C0022791,2,High Value Loyal Customers,Platinum,True,8.0,59987.0,7498.375,76,1.0,35.0,S02,eSewa,Staples
C0022792,1,Regular Digital Shoppers,Standard,False,1.0,1327.0,1327.0,319,0.0,0.0,S05,Cash,Sauces
C0022793,2,High Value Loyal Customers,Gold,True,6.0,43991.0,7331.833333333333,58,1.0,29.0,S07,IME Pay,Household
C0022794,2,High Value Loyal Customers,Silver,True,4.0,43853.0,10963.25,55,1.0,35.0,S01,IME Pay,Snacks
C0022795,1,Regular Digital Shoppers,Silver,True,2.0,8079.0,4039.5,320,1.0,10.0,S06,Card,Household
C0022796,1,Regular Digital Shoppers,Standard,False,2.0,19238.0,9619.0,115,0.0,0.0,S04,Cash,Personal
C0022797,1,Regular Digital Shoppers,Silver,False,1.0,1828.0,1828.0,757,0.0,0.0,S02,eSewa,Fruits
C0022798,0,Occasional Traditional Shoppers,Silver,False,0.0,0.0,0.0,820,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022799,0,Occasional Traditional Shoppers,Gold,True,0.0,0.0,0.0,903,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022800,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,822,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022801,1,Regular Digital Shoppers,Standard,True,1.0,3410.0,3410.0,728,1.0,4.0,S01,FonePay,Dairy
C0022802,1,Regular Digital Shoppers,Silver,False,2.0,10479.0,5239.5,382,0.0,0.0,S01,Khalti,Snacks
C0022803,2,High Value Loyal Customers,Silver,True,1.0,15158.0,15158.0,617,1.0,14.0,S01,IME Pay,Beverages
C0022804,1,Regular Digital Shoppers,Standard,True,3.0,22400.0,7466.666666666667,3,1.0,12.0,S01,Card,Dairy
C0022805,1,Regular Digital Shoppers,Standard,False,1.0,8720.0,8720.0,401,0.0,0.0,S04,Cash,Dairy
C0022806,1,Regular Digital Shoppers,Standard,True,2.0,10169.0,5084.5,409,1.0,16.0,S01,IME Pay,Vegetables
C0022807,1,Regular Digital Shoppers,Standard,False,1.0,1188.0,1188.0,135,0.0,0.0,S02,IME Pay,Beverages
C0022808,1,Regular Digital Shoppers,Standard,False,2.0,4093.0,2046.5,646,0.0,0.0,S08,FonePay,Household
C0022809,1,Regular Digital Shoppers,Silver,False,1.0,5936.0,5936.0,130,0.0,0.0,S01,Cash,Vegetables
C0022810,1,Regular Digital Shoppers,Standard,True,3.0,14672.0,4890.666666666667,413,1.0,11.0,S05,IME Pay,Vegetables
C0022811,1,Regular Digital Shoppers,Standard,True,3.0,15735.0,5245.0,181,1.0,16.0,S05,Card,Snacks
C0022812,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,1057,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022813,2,High Value Loyal Customers,Standard,False,7.0,69865.0,9980.714285714286,32,0.0,0.0,S05,FonePay,Beverages
C0022814,1,Regular Digital Shoppers,Standard,False,1.0,2216.0,2216.0,73,0.0,0.0,S01,Khalti,Household
C0022815,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,392,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022816,2,High Value Loyal Customers,Standard,True,3.0,35145.0,11715.0,76,0.6666666666666666,15.0,S02,Cash,Dairy
C0022817,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,661,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022818,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1356,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022819,2,High Value Loyal Customers,Gold,True,5.0,63164.0,12632.8,1,1.0,30.0,S01,Card,Snacks
C0022820,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,735,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022821,1,Regular Digital Shoppers,Gold,False,3.0,14001.0,4667.0,219,0.0,0.0,S06,Cash,Household
C0022822,2,High Value Loyal Customers,Standard,True,4.0,28863.0,7215.75,262,0.75,23.0,S02,Cash,Snacks
C0022823,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,989,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022824,1,Regular Digital Shoppers,Gold,False,2.0,9332.0,4666.0,47,0.0,0.0,S07,Cash,Vegetables
C0022825,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1021,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022826,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,572,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022827,1,Regular Digital Shoppers,Silver,True,4.0,9543.0,2385.75,231,1.0,8.0,S02,IME Pay,Snacks
C0022828,2,High Value Loyal Customers,Silver,True,4.0,16942.0,4235.5,49,1.0,23.0,S01,eSewa,Snacks
C0022829,1,Regular Digital Shoppers,Standard,True,1.0,11098.0,11098.0,768,1.0,4.0,S07,FonePay,Snacks
C0022830,1,Regular Digital Shoppers,Gold,True,2.0,9801.0,4900.5,228,1.0,9.0,S03,FonePay,Dairy
C0022831,2,High Value Loyal Customers,Standard,True,1.0,26929.0,26929.0,49,1.0,13.0,S03,Khalti,Personal
C0022832,1,Regular Digital Shoppers,Silver,True,1.0,1823.0,1823.0,465,1.0,6.0,S01,eSewa,Snacks
C0022833,1,Regular Digital Shoppers,Silver,False,5.0,16460.0,3292.0,346,0.0,0.0,S04,ConnectIPS,Household
C0022834,1,Regular Digital Shoppers,Standard,False,1.0,7951.0,7951.0,730,0.0,0.0,S04,Cash,Household
C0022835,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,890,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022836,1,Regular Digital Shoppers,Silver,False,2.0,18088.0,9044.0,148,0.0,0.0,S05,Cash,Personal
C0022837,0,Occasional Traditional Shoppers,Gold,True,0.0,0.0,0.0,1038,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022838,1,Regular Digital Shoppers,Silver,True,1.0,7930.0,7930.0,280,1.0,2.0,S04,FonePay,Dairy
C0022839,1,Regular Digital Shoppers,Standard,True,1.0,6366.0,6366.0,209,1.0,7.0,S01,IME Pay,Beverages
C0022840,1,Regular Digital Shoppers,Gold,True,2.0,17410.0,8705.0,134,1.0,7.0,S02,Khalti,Dairy
C0022841,1,Regular Digital Shoppers,Standard,False,2.0,10004.0,5002.0,694,0.0,0.0,S01,Cash,Household
C0022842,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,626,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022843,2,High Value Loyal Customers,Standard,True,1.0,19234.0,19234.0,135,1.0,9.0,S06,Khalti,Staples
C0022844,1,Regular Digital Shoppers,Standard,True,3.0,4881.0,1627.0,602,1.0,6.0,S02,FonePay,Household
C0022845,1,Regular Digital Shoppers,Standard,False,1.0,1067.0,1067.0,16,0.0,0.0,S07,Cash,Dairy
C0022846,1,Regular Digital Shoppers,Silver,False,4.0,35956.0,8989.0,108,0.0,0.0,S01,Cash,Vegetables
C0022847,0,Occasional Traditional Shoppers,Gold,False,0.0,0.0,0.0,1544,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022848,1,Regular Digital Shoppers,Standard,True,1.0,3954.0,3954.0,589,1.0,1.0,S05,Khalti,Baby
C0022849,1,Regular Digital Shoppers,Gold,True,3.0,8669.0,2889.6666666666665,35,1.0,11.0,S02,Card,Snacks
C0022850,2,High Value Loyal Customers,Platinum,False,9.0,50685.0,5631.666666666667,17,0.0,0.0,S01,Cash,Snacks
C0022851,1,Regular Digital Shoppers,Gold,False,1.0,3241.0,3241.0,546,0.0,0.0,S05,eSewa,Snacks
C0022852,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,512,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022853,1,Regular Digital Shoppers,Silver,True,1.0,1304.0,1304.0,436,1.0,1.0,S04,Khalti,Baby
C0022854,1,Regular Digital Shoppers,Standard,True,1.0,4584.0,4584.0,584,1.0,5.0,S05,eSewa,Personal
C0022855,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,952,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022856,1,Regular Digital Shoppers,Standard,False,1.0,6103.0,6103.0,53,0.0,0.0,S03,FonePay,Personal
C0022857,1,Regular Digital Shoppers,Standard,False,2.0,11640.0,5820.0,78,0.0,0.0,S01,Khalti,Beverages
C0022858,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,1326,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022859,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,1023,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022860,1,Regular Digital Shoppers,Silver,False,1.0,10907.0,10907.0,201,0.0,0.0,S08,Cash,Snacks
C0022861,1,Regular Digital Shoppers,Standard,True,3.0,9886.0,3295.3333333333335,51,1.0,7.0,S08,FonePay,Vegetables
C0022862,1,Regular Digital Shoppers,Standard,False,2.0,2368.0,1184.0,231,0.0,0.0,S03,eSewa,Household
C0022863,1,Regular Digital Shoppers,Standard,True,1.0,3173.0,3173.0,807,1.0,3.0,S06,Khalti,Dairy
C0022864,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,1020,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022865,1,Regular Digital Shoppers,Standard,True,1.0,8076.0,8076.0,198,1.0,6.0,S01,eSewa,Snacks
C0022866,1,Regular Digital Shoppers,Standard,True,4.0,4993.0,1248.25,40,0.75,11.0,S02,Cash,Snacks
C0022867,1,Regular Digital Shoppers,Silver,True,1.0,250.0,250.0,101,1.0,1.0,S02,Khalti,Vegetables
C0022868,1,Regular Digital Shoppers,Gold,True,2.0,17437.0,8718.5,431,1.0,12.0,S05,IME Pay,Snacks
C0022869,1,Regular Digital Shoppers,Standard,True,3.0,35368.0,11789.333333333334,177,1.0,9.0,S01,Card,Vegetables
C0022870,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,1473,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022871,1,Regular Digital Shoppers,Gold,True,1.0,1476.0,1476.0,162,1.0,1.0,S06,FonePay,Snacks
C0022872,1,Regular Digital Shoppers,Standard,True,1.0,25573.0,25573.0,19,1.0,1.0,S05,IME Pay,Dairy
C0022873,1,Regular Digital Shoppers,Standard,False,3.0,15668.0,5222.666666666667,193,0.0,0.0,S07,eSewa,Snacks
C0022874,1,Regular Digital Shoppers,Standard,True,1.0,4598.0,4598.0,94,1.0,6.0,S07,IME Pay,Vegetables
C0022875,2,High Value Loyal Customers,Platinum,True,12.0,97612.0,8134.333333333333,29,1.0,64.0,S03,Card,Household
C0022876,1,Regular Digital Shoppers,Silver,True,1.0,607.0,607.0,21,1.0,1.0,S02,Card,Vegetables
C0022877,1,Regular Digital Shoppers,Standard,True,1.0,6016.0,6016.0,808,1.0,5.0,S01,IME Pay,Dairy
C0022878,1,Regular Digital Shoppers,Standard,False,1.0,4336.0,4336.0,808,0.0,0.0,S04,ConnectIPS,Dairy
C0022879,2,High Value Loyal Customers,Standard,True,7.0,35749.0,5107.0,4,0.8571428571428571,31.0,S04,IME Pay,Snacks
C0022880,0,Occasional Traditional Shoppers,Platinum,True,0.0,0.0,0.0,585,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022881,2,High Value Loyal Customers,Silver,True,4.0,22202.0,5550.5,114,1.0,18.0,S06,FonePay,Vegetables
C0022882,2,High Value Loyal Customers,Standard,True,4.0,26213.0,6553.25,16,1.0,21.0,S02,Khalti,Snacks
C0022883,0,Occasional Traditional Shoppers,Platinum,False,0.0,0.0,0.0,1308,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022884,1,Regular Digital Shoppers,Standard,False,1.0,1825.0,1825.0,79,0.0,0.0,S01,Khalti,Beverages
C0022885,1,Regular Digital Shoppers,Standard,True,1.0,6084.0,6084.0,510,1.0,8.0,S07,FonePay,Household
C0022886,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,1069,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022887,1,Regular Digital Shoppers,Standard,True,1.0,40.0,40.0,760,1.0,1.0,S01,eSewa,Vegetables
C0022888,2,High Value Loyal Customers,Silver,False,6.0,69676.0,11612.666666666666,65,0.0,0.0,S05,eSewa,Snacks
C0022889,1,Regular Digital Shoppers,Standard,True,2.0,6810.0,3405.0,569,1.0,7.0,S02,Card,Personal
C0022890,1,Regular Digital Shoppers,Silver,False,1.0,3159.0,3159.0,357,0.0,0.0,S06,Cash,Vegetables
C0022891,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,679,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022892,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,689,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022893,1,Regular Digital Shoppers,Standard,True,1.0,3469.0,3469.0,814,1.0,7.0,S05,Khalti,Tea/Coffee
C0022894,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,729,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022895,2,High Value Loyal Customers,Silver,True,2.0,26361.0,13180.5,4,1.0,22.0,S01,Card,Dairy
C0022896,2,High Value Loyal Customers,Standard,False,2.0,22782.0,11391.0,355,0.0,0.0,S03,FonePay,Household
C0022897,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,880,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022898,1,Regular Digital Shoppers,Standard,True,2.0,13663.0,6831.5,52,1.0,11.0,S01,Card,Household
C0022899,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,710,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022900,2,High Value Loyal Customers,Standard,True,2.0,22296.0,11148.0,551,1.0,24.0,S02,ConnectIPS,Vegetables
C0022901,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1281,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022902,2,High Value Loyal Customers,Platinum,True,3.0,27282.0,9094.0,122,1.0,13.0,S07,FonePay,Staples
C0022903,2,High Value Loyal Customers,Gold,True,10.0,55151.0,5515.1,39,0.8,55.0,S01,IME Pay,Snacks
C0022904,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1047,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022905,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,367,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022906,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,875,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022907,1,Regular Digital Shoppers,Standard,True,2.0,1487.0,743.5,2,1.0,2.0,S02,Khalti,Bakery
C0022908,1,Regular Digital Shoppers,Standard,False,3.0,13611.0,4537.0,51,0.0,0.0,S06,eSewa,Personal
C0022909,2,High Value Loyal Customers,Standard,True,5.0,38452.0,7690.4,275,0.8,41.0,S05,Card,Dairy
C0022910,2,High Value Loyal Customers,Standard,False,1.0,58344.0,58344.0,175,0.0,0.0,S03,Cash,Personal
C0022911,2,High Value Loyal Customers,Standard,True,7.0,73697.0,10528.142857142857,391,1.0,36.0,S05,Khalti,Beverages
C0022912,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,640,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022913,1,Regular Digital Shoppers,Silver,False,1.0,2368.0,2368.0,596,0.0,0.0,S01,Cash,Baby
C0022914,2,High Value Loyal Customers,Silver,True,5.0,28120.0,5624.0,71,1.0,24.0,S05,Card,Vegetables
C0022915,1,Regular Digital Shoppers,Silver,False,4.0,31829.0,7957.25,343,0.0,0.0,S03,Khalti,Staples
C0022916,1,Regular Digital Shoppers,Gold,False,1.0,566.0,566.0,66,0.0,0.0,S03,eSewa,Bakery
C0022917,1,Regular Digital Shoppers,Standard,True,1.0,8739.0,8739.0,402,1.0,12.0,S08,eSewa,Personal
C0022918,1,Regular Digital Shoppers,Gold,True,3.0,5011.0,1670.3333333333333,174,1.0,11.0,S01,Card,Vegetables
C0022919,2,High Value Loyal Customers,Standard,True,4.0,34306.0,8576.5,122,1.0,14.0,S07,eSewa,Snacks
C0022920,0,Occasional Traditional Shoppers,Silver,True,0.0,0.0,0.0,1351,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022921,1,Regular Digital Shoppers,Gold,False,1.0,9567.0,9567.0,647,0.0,0.0,S05,Khalti,Tea/Coffee
C0022922,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,1238,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022923,0,Occasional Traditional Shoppers,Silver,False,1.0,529.0,529.0,765,0.0,0.0,S03,FonePay,Household
C0022924,1,Regular Digital Shoppers,Gold,True,4.0,8487.0,2121.75,93,1.0,8.0,S04,Card,Beverages
C0022925,1,Regular Digital Shoppers,Standard,True,2.0,1247.0,623.5,277,1.0,3.0,S02,FonePay,Fruits
C0022926,1,Regular Digital Shoppers,Standard,False,2.0,2378.0,1189.0,331,0.0,0.0,S02,Card,Personal
C0022927,1,Regular Digital Shoppers,Standard,True,1.0,393.0,393.0,746,1.0,0.0,S04,IME Pay,Dairy
C0022928,2,High Value Loyal Customers,Silver,True,2.0,23965.0,11982.5,355,1.0,31.0,S01,Khalti,Vegetables
C0022929,2,High Value Loyal Customers,Standard,True,4.0,35982.0,8995.5,14,1.0,32.0,S07,Card,Vegetables
C0022930,2,High Value Loyal Customers,Silver,True,5.0,21174.0,4234.8,4,1.0,21.0,S01,FonePay,Household
C0022931,2,High Value Loyal Customers,Silver,True,7.0,72432.0,10347.42857142857,170,1.0,46.0,S01,FonePay,Vegetables
C0022932,0,Occasional Traditional Shoppers,Gold,False,0.0,0.0,0.0,1354,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022933,2,High Value Loyal Customers,Silver,True,2.0,19380.0,9690.0,177,1.0,7.0,S05,IME Pay,Household
C0022934,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,393,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022935,2,High Value Loyal Customers,Gold,True,10.0,51377.0,5137.7,102,0.8,38.0,S03,Card,Snacks
C0022936,2,High Value Loyal Customers,Standard,True,8.0,98438.0,12304.75,72,1.0,61.0,S04,Card,Vegetables
C0022937,0,Occasional Traditional Shoppers,Standard,False,0.0,0.0,0.0,1459,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022938,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1367,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022939,2,High Value Loyal Customers,Gold,True,6.0,62590.0,10431.666666666666,56,1.0,55.0,S03,IME Pay,Snacks
C0022940,2,High Value Loyal Customers,Gold,True,2.0,51130.0,25565.0,353,1.0,16.0,S02,IME Pay,Dairy
C0022941,1,Regular Digital Shoppers,Silver,False,2.0,6675.0,3337.5,233,0.0,0.0,S01,IME Pay,Beverages
C0022942,2,High Value Loyal Customers,Silver,False,1.0,20797.0,20797.0,534,0.0,0.0,S05,FonePay,Household
C0022943,1,Regular Digital Shoppers,Platinum,True,1.0,280.0,280.0,689,1.0,1.0,S04,IME Pay,Staples
C0022944,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,402,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022945,2,High Value Loyal Customers,Standard,False,2.0,25226.0,12613.0,508,0.0,0.0,S06,ConnectIPS,Vegetables
C0022946,1,Regular Digital Shoppers,Standard,False,3.0,28674.0,9558.0,474,0.0,0.0,S02,IME Pay,Personal
C0022947,1,Regular Digital Shoppers,Gold,True,2.0,3199.0,1599.5,196,1.0,6.0,S08,eSewa,Vegetables
C0022948,1,Regular Digital Shoppers,Standard,True,1.0,5995.0,5995.0,597,0.0,5.0,S05,Cash,Baby
C0022949,1,Regular Digital Shoppers,Silver,True,1.0,9004.0,9004.0,373,1.0,4.0,S06,eSewa,Vegetables
C0022950,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1232,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022951,2,High Value Loyal Customers,Silver,True,1.0,29842.0,29842.0,296,1.0,10.0,S02,Khalti,Beverages
C0022952,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1231,0.0,0.0,No Purchase,No Purchase,No Purchase
C0022953,0,Occasional Traditional Shoppers,Standard,True,0.0,0.0,0.0,1541,0.0,0.0,No Purchase,No Purchase,No Purchase
