payment_event_id,transaction_id,attempt_number,payment_method,attempt_timestamp,latency_ms,status,amount_npr
PE000036563,T00034565,1,IME Pay,2026-03-07 15:45:31,1432,success,1058
PE000036564,T00034566,1,eSewa,2024-05-31 17:11:47,2205,success,3104
PE000036565,T00034567,1,Card,2025-11-13 08:43:26,1172,success,3476
PE000036566,T00034568,1,Khalti,2024-02-26 21:25:23,1429,success,11883
PE000036567,T00034569,1,Cash,2025-11-09 09:18:11,1365,success,333
PE000036568,T00034570,1,eSewa,2024-03-18 17:45:45,1246,success,15211
PE000036569,T00034571,1,FonePay,2024-05-23 15:12:40,2126,success,243
PE000036570,T00034572,1,Khalti,2025-01-18 16:29:25,1428,success,646
PE000036571,T00034573,1,IME Pay,2025-10-03 17:36:37,1318,success,3792
PE000036572,T00034574,1,eSewa,2026-01-05 21:59:22,400,success,19942
PE000036573,T00034575,1,eSewa,2024-07-19 15:07:17,1473,success,263
PE000036574,T00034576,1,eSewa,2024-09-16 13:37:39,1982,success,1849
PE000036575,T00034577,1,Card,2026-02-17 19:53:06,1611,success,9170
PE000036576,T00034578,1,Card,2024-02-03 17:54:49,1714,success,8173
PE000036577,T00034579,1,Khalti,2025-12-07 13:16:58,1957,success,3042
PE000036578,T00034580,1,Khalti,2026-01-19 16:54:52,1084,success,4289
PE000036579,T00034581,1,Cash,2024-11-09 14:56:11,734,success,940
PE000036580,T00034582,1,FonePay,2026-02-21 17:23:58,1535,success,3686
PE000036581,T00034583,1,eSewa,2025-10-28 12:12:45,1556,success,657
PE000036582,T00034584,1,eSewa,2024-07-07 16:48:43,1848,success,1159
PE000036583,T00034585,1,Khalti,2026-01-17 19:23:22,1879,success,59
PE000036584,T00034586,1,FonePay,2026-02-15 13:42:33,2258,success,22983
PE000036585,T00034587,1,eSewa,2025-10-18 11:11:58,1443,retry,9280
PE000036586,T00034587,2,eSewa,2025-10-18 11:12:04,1868,retry,9280
PE000036587,T00034587,3,eSewa,2025-10-18 11:12:10,896,success,9280
PE000036588,T00034588,1,Khalti,2025-09-12 17:33:44,1643,success,930
PE000036589,T00034589,1,FonePay,2025-02-23 18:44:55,778,success,1727
PE000036590,T00034590,1,Khalti,2024-04-28 14:06:46,564,success,1066
PE000036591,T00034591,1,IME Pay,2024-06-18 19:07:08,545,success,8105
PE000036592,T00034592,1,eSewa,2025-05-29 17:38:05,1867,success,22737
PE000036593,T00034593,1,Card,2025-11-17 19:11:07,1324,success,10234
PE000036594,T00034594,1,Khalti,2025-02-14 10:49:08,584,success,4370
PE000036595,T00034595,1,FonePay,2025-02-15 20:35:34,1138,success,1405
PE000036596,T00034596,1,eSewa,2025-01-26 12:20:52,1779,success,16699
PE000036597,T00034597,1,eSewa,2024-01-13 18:44:30,1756,success,2444
PE000036598,T00034598,1,Khalti,2025-06-29 20:53:35,1061,success,3761
PE000036599,T00034599,1,Khalti,2024-11-20 18:51:19,1863,success,32
PE000036600,T00034600,1,Khalti,2024-08-06 10:48:16,1541,success,3404
PE000036601,T00034601,1,FonePay,2024-11-02 20:40:33,1976,success,3880
PE000036602,T00034602,1,FonePay,2024-11-18 18:17:28,777,success,211
PE000036603,T00034603,1,Khalti,2025-10-05 17:39:41,1671,success,6431
PE000036604,T00034604,1,Khalti,2024-06-02 19:15:51,1386,success,1698
PE000036605,T00034605,1,eSewa,2024-11-14 13:47:22,120,retry,3105
PE000036606,T00034605,2,eSewa,2024-11-14 13:47:28,1058,success,3105
PE000036607,T00034606,1,Cash,2025-07-04 11:36:03,1431,success,1149
PE000036608,T00034607,1,ConnectIPS,2024-03-03 17:19:50,2809,success,685
PE000036609,T00034608,1,eSewa,2024-06-22 10:33:14,3138,success,6319
PE000036610,T00034609,1,Cash,2025-09-30 10:11:19,2074,success,676
PE000036611,T00034610,1,FonePay,2024-11-08 09:55:12,1415,success,5519
PE000036612,T00034611,1,Card,2025-06-01 18:03:27,2355,success,497
PE000036613,T00034612,1,Card,2025-01-04 18:45:09,585,success,3884
PE000036614,T00034613,1,eSewa,2025-04-21 15:39:16,1311,success,5656
PE000036615,T00034614,1,Cash,2025-02-28 11:54:35,1376,success,4147
PE000036616,T00034615,1,eSewa,2025-09-08 16:10:57,1240,success,14340
PE000036617,T00034616,1,IME Pay,2025-04-22 13:26:35,120,success,1702
PE000036618,T00034617,1,eSewa,2024-09-08 17:14:18,1004,success,174
PE000036619,T00034618,1,FonePay,2025-12-31 17:48:55,1532,success,9504
PE000036620,T00034619,1,Card,2026-01-25 19:14:54,2189,success,1949
PE000036621,T00034620,1,eSewa,2024-08-19 16:34:28,2534,success,3157
PE000036622,T00034621,1,Khalti,2025-08-02 18:23:33,885,success,1933
PE000036623,T00034622,1,Card,2025-02-13 16:25:53,1922,success,348
PE000036624,T00034623,1,Cash,2025-10-08 23:37:51,1541,success,30863
PE000036625,T00034624,1,IME Pay,2024-04-06 14:05:44,1515,success,5573
PE000036626,T00034625,1,Khalti,2024-11-29 19:47:58,2404,success,6144
PE000036627,T00034626,1,Khalti,2024-03-31 17:50:59,1804,success,13380
PE000036628,T00034627,1,Cash,2024-09-03 18:52:07,654,success,6624
PE000036629,T00034628,1,Card,2026-02-26 19:04:43,1121,retry,1828
PE000036630,T00034628,2,Card,2026-02-26 19:04:49,2627,failed,1828
PE000036631,T00034629,1,eSewa,2025-04-21 17:14:27,614,success,6762
PE000036632,T00034630,1,Cash,2024-04-09 19:48:44,1639,success,4578
PE000036633,T00034631,1,eSewa,2024-06-09 17:35:25,444,success,1210
PE000036634,T00034632,1,ConnectIPS,2024-06-22 14:57:24,1678,success,539
PE000036635,T00034633,1,eSewa,2025-06-25 20:13:35,365,success,24011
PE000036636,T00034634,1,Card,2025-04-25 14:32:10,1568,success,10561
PE000036637,T00034635,1,FonePay,2024-11-05 22:48:41,1514,success,9787
PE000036638,T00034636,1,Khalti,2025-03-16 11:34:50,1479,success,21485
PE000036639,T00034637,1,Khalti,2025-09-05 19:34:22,830,success,4289
PE000036640,T00034638,1,Khalti,2026-02-09 13:29:15,1025,success,7180
PE000036641,T00034639,1,eSewa,2024-11-29 19:01:12,799,success,2529
PE000036642,T00034640,1,Cash,2024-08-16 15:21:17,1010,success,7539
PE000036643,T00034641,1,Cash,2025-01-28 14:22:24,1439,success,373
PE000036644,T00034642,1,Khalti,2024-04-14 07:02:10,1134,success,504
PE000036645,T00034643,1,Card,2025-04-03 19:39:28,1716,success,1313
PE000036646,T00034644,1,eSewa,2024-05-30 14:55:35,2042,success,14393
PE000036647,T00034645,1,eSewa,2025-11-09 11:20:02,1309,success,12832
PE000036648,T00034646,1,Cash,2024-02-11 20:07:41,2283,success,13128
PE000036649,T00034647,1,IME Pay,2024-02-06 08:56:51,1086,success,2598
PE000036650,T00034648,1,Card,2024-04-07 17:20:22,1329,success,5713
PE000036651,T00034649,1,Card,2024-03-16 09:49:36,1441,success,6396
PE000036652,T00034650,1,Khalti,2024-09-28 10:21:26,1812,success,1041
PE000036653,T00034651,1,Cash,2024-08-31 09:40:05,1195,success,195
PE000036654,T00034652,1,IME Pay,2026-01-15 18:32:04,1686,success,1474
PE000036655,T00034653,1,eSewa,2026-02-28 20:58:56,1244,success,36445
PE000036656,T00034654,1,eSewa,2024-06-12 21:01:21,1479,success,23236
PE000036657,T00034655,1,eSewa,2025-11-16 11:10:58,2001,success,809
PE000036658,T00034656,1,IME Pay,2025-06-23 14:37:30,1224,success,4364
PE000036659,T00034657,1,eSewa,2024-06-16 16:33:22,1998,success,4084
PE000036660,T00034658,1,Cash,2025-09-27 14:21:47,1681,success,8167
PE000036661,T00034659,1,eSewa,2026-03-11 18:16:58,2499,success,1745
PE000036662,T00034660,1,IME Pay,2024-12-13 19:53:17,1702,success,3191
PE000036663,T00034661,1,FonePay,2024-08-08 19:48:41,1803,success,618
PE000036664,T00034662,1,FonePay,2025-10-29 20:09:13,1077,success,2862
PE000036665,T00034663,1,eSewa,2025-08-10 19:05:11,1100,success,3624
PE000036666,T00034664,1,Khalti,2025-02-26 12:20:15,1819,success,1970
PE000036667,T00034665,1,eSewa,2024-12-24 17:30:22,862,success,346
PE000036668,T00034666,1,FonePay,2025-11-05 19:48:51,1636,success,6238
PE000036669,T00034667,1,Khalti,2024-07-30 19:43:54,1739,success,667
PE000036670,T00034668,1,IME Pay,2026-03-15 17:19:33,1311,success,13352
PE000036671,T00034669,1,IME Pay,2024-06-26 14:25:51,2104,success,1746
PE000036672,T00034670,1,Card,2025-01-31 18:03:35,1273,retry,2883
PE000036673,T00034670,2,Card,2025-01-31 18:03:41,2031,success,2883
PE000036674,T00034671,1,IME Pay,2024-04-03 19:01:33,614,success,4928
PE000036675,T00034672,1,Khalti,2025-11-09 20:07:01,991,success,13422
PE000036676,T00034673,1,Cash,2024-12-14 16:55:26,583,success,2567
PE000036677,T00034674,1,FonePay,2025-06-06 20:03:18,882,retry,13545
PE000036678,T00034674,2,FonePay,2025-06-06 20:03:24,879,success,13545
PE000036679,T00034675,1,Card,2025-03-27 09:33:30,1624,success,4017
PE000036680,T00034676,1,eSewa,2024-07-02 18:29:45,468,retry,1697
PE000036681,T00034676,2,eSewa,2024-07-02 18:29:51,1533,success,1697
PE000036682,T00034677,1,Card,2025-03-29 15:39:11,869,success,2061
PE000036683,T00034678,1,IME Pay,2024-01-10 20:33:58,413,success,15039
PE000036684,T00034679,1,Cash,2025-07-26 09:48:50,787,success,142
PE000036685,T00034680,1,Cash,2026-01-22 19:43:30,1784,success,4475
PE000036686,T00034681,1,eSewa,2025-12-18 12:53:08,232,success,7317
PE000036687,T00034682,1,Cash,2024-12-09 17:05:42,1673,success,21141
PE000036688,T00034683,1,Cash,2024-10-04 10:53:15,1631,success,7946
PE000036689,T00034684,1,IME Pay,2024-05-11 17:40:36,1039,success,280
PE000036690,T00034685,1,Cash,2024-06-02 20:38:41,1047,success,5513
PE000036691,T00034686,1,Khalti,2026-02-12 18:30:49,369,success,4266
PE000036692,T00034687,1,eSewa,2024-10-22 21:04:45,3562,success,1657
PE000036693,T00034688,1,FonePay,2024-01-22 13:05:34,1920,success,4719
PE000036694,T00034689,1,ConnectIPS,2024-09-04 20:33:44,977,success,12746
PE000036695,T00034690,1,IME Pay,2024-04-12 11:57:34,1455,success,5459
PE000036696,T00034691,1,eSewa,2026-01-24 08:58:36,982,success,7483
PE000036697,T00034692,1,Cash,2025-07-15 07:25:50,944,success,3346
PE000036698,T00034693,1,IME Pay,2026-03-13 16:23:14,1499,success,18422
PE000036699,T00034694,1,IME Pay,2024-08-30 19:43:46,1745,success,32537
PE000036700,T00034695,1,IME Pay,2025-01-11 17:16:20,1897,success,971
PE000036701,T00034696,1,IME Pay,2024-03-06 19:36:20,1389,success,793
PE000036702,T00034697,1,Card,2024-03-30 12:19:05,1171,success,15357
PE000036703,T00034698,1,Card,2024-09-25 17:29:31,1239,success,375
PE000036704,T00034699,1,eSewa,2024-12-07 20:27:19,2917,success,245
PE000036705,T00034700,1,Card,2024-02-24 17:00:22,1041,success,11046
PE000036706,T00034701,1,IME Pay,2024-06-02 16:38:31,2024,success,2218
PE000036707,T00034702,1,Khalti,2024-12-28 14:17:27,1690,success,27650
PE000036708,T00034703,1,Cash,2024-05-12 15:16:36,1166,success,8657
PE000036709,T00034704,1,FonePay,2024-08-17 19:05:38,1576,success,4067
PE000036710,T00034705,1,Cash,2026-01-11 13:21:22,940,success,2554
PE000036711,T00034706,1,eSewa,2025-02-18 11:07:29,2183,success,6891
PE000036712,T00034707,1,IME Pay,2026-03-22 19:51:57,1763,success,8057
PE000036713,T00034708,1,Card,2025-07-20 11:10:34,1007,success,8177
PE000036714,T00034709,1,FonePay,2025-10-18 09:53:37,1749,success,1297
PE000036715,T00034710,1,eSewa,2025-08-01 19:01:38,206,success,4222
PE000036716,T00034711,1,FonePay,2025-05-12 22:17:51,882,success,3755
PE000036717,T00034712,1,eSewa,2024-05-07 19:49:52,817,success,8877
PE000036718,T00034713,1,Card,2024-06-16 23:33:16,772,success,285
PE000036719,T00034714,1,IME Pay,2026-01-02 20:32:13,508,success,13971
PE000036720,T00034715,1,Cash,2025-11-13 14:36:29,1918,success,992
PE000036721,T00034716,1,Khalti,2026-03-08 21:16:07,1097,retry,2033
PE000036722,T00034716,2,Khalti,2026-03-08 21:16:13,2273,success,2033
PE000036723,T00034717,1,IME Pay,2025-11-24 13:47:33,880,success,2135
PE000036724,T00034718,1,Card,2024-11-13 20:24:57,607,success,4779
PE000036725,T00034719,1,Khalti,2024-06-15 19:38:23,1807,success,1933
PE000036726,T00034720,1,Card,2024-11-03 12:41:23,1581,success,18274
PE000036727,T00034721,1,IME Pay,2025-09-12 11:55:18,502,success,849
PE000036728,T00034722,1,FonePay,2025-08-15 16:40:21,1463,success,3976
PE000036729,T00034723,1,eSewa,2024-07-26 17:39:29,1127,success,4045
PE000036730,T00034724,1,eSewa,2025-11-26 20:38:55,1268,success,1011
PE000036731,T00034725,1,Cash,2024-01-17 13:12:52,883,success,115
PE000036732,T00034726,1,FonePay,2024-01-09 16:42:59,664,success,1466
PE000036733,T00034727,1,Cash,2024-11-05 10:28:16,1359,success,5641
PE000036734,T00034728,1,IME Pay,2024-06-11 22:25:29,2176,success,4412
PE000036735,T00034729,1,eSewa,2025-06-01 16:13:37,1361,success,4833
PE000036736,T00034730,1,eSewa,2025-06-02 08:56:03,1078,success,586
PE000036737,T00034731,1,Khalti,2024-09-01 16:10:46,1582,success,13024
PE000036738,T00034732,1,Cash,2025-02-14 11:43:51,1298,success,3932
PE000036739,T00034733,1,IME Pay,2026-03-22 16:10:42,1033,success,7675
PE000036740,T00034734,1,eSewa,2024-12-30 14:10:29,1575,success,643
PE000036741,T00034735,1,Cash,2024-03-23 12:14:58,947,success,12091
PE000036742,T00034736,1,Card,2025-05-25 12:11:37,1184,success,3118
PE000036743,T00034737,1,Card,2025-08-17 15:34:56,1312,success,21788
PE000036744,T00034738,1,eSewa,2024-06-15 15:00:10,1452,success,46
PE000036745,T00034739,1,IME Pay,2025-12-07 13:17:40,483,success,6727
PE000036746,T00034740,1,Card,2024-02-22 16:37:18,1521,success,5973
PE000036747,T00034741,1,Khalti,2025-04-22 15:02:30,1120,success,3276
PE000036748,T00034742,1,eSewa,2025-11-22 18:10:26,698,success,6222
PE000036749,T00034743,1,FonePay,2025-11-18 18:15:12,994,success,17239
PE000036750,T00034744,1,ConnectIPS,2025-02-24 18:19:46,1357,success,1312
PE000036751,T00034745,1,eSewa,2024-06-16 22:31:29,1768,retry,1655
PE000036752,T00034745,2,eSewa,2024-06-16 22:31:35,1254,success,1655
PE000036753,T00034746,1,FonePay,2025-01-17 18:16:08,1160,retry,5434
PE000036754,T00034746,2,FonePay,2025-01-17 18:16:14,1488,success,5434
PE000036755,T00034747,1,Cash,2024-08-27 08:14:25,2187,success,15205
PE000036756,T00034748,1,Khalti,2026-01-29 17:03:13,485,success,48529
PE000036757,T00034749,1,FonePay,2025-01-31 12:54:18,120,success,1166
PE000036758,T00034750,1,FonePay,2025-03-13 08:33:39,1775,success,6256
PE000036759,T00034751,1,eSewa,2024-03-20 11:26:08,1871,success,10309
PE000036760,T00034752,1,eSewa,2025-02-01 19:11:47,837,success,2418
PE000036761,T00034753,1,IME Pay,2024-01-03 18:33:37,1169,retry,2599
PE000036762,T00034753,2,IME Pay,2024-01-03 18:33:43,1760,success,2599
PE000036763,T00034754,1,eSewa,2025-01-19 20:37:42,1325,success,1967
PE000036764,T00034755,1,Khalti,2024-12-09 19:03:34,1061,success,13459
PE000036765,T00034756,1,Card,2025-01-28 09:04:14,276,retry,1374
PE000036766,T00034756,2,Card,2025-01-28 09:04:20,2300,success,1374
PE000036767,T00034757,1,Card,2025-04-09 18:02:23,1777,success,8580
PE000036768,T00034758,1,Khalti,2025-02-12 15:04:12,1852,success,170
PE000036769,T00034759,1,eSewa,2024-11-03 17:27:45,2320,success,2179
PE000036770,T00034760,1,Cash,2026-01-03 20:08:24,1758,success,737
PE000036771,T00034761,1,Card,2025-10-24 09:24:11,1754,success,1219
PE000036772,T00034762,1,Khalti,2025-10-05 19:59:41,1201,success,34402
PE000036773,T00034763,1,IME Pay,2026-03-22 21:04:48,1864,success,1222
PE000036774,T00034764,1,eSewa,2025-02-06 15:02:03,1202,success,9923
PE000036775,T00034765,1,FonePay,2024-08-16 12:42:40,1640,success,8052
PE000036776,T00034766,1,Card,2024-04-13 12:07:48,1436,success,4058
PE000036777,T00034767,1,eSewa,2024-12-17 17:36:43,1384,success,555
PE000036778,T00034768,1,eSewa,2024-10-17 11:04:32,1426,success,2079
PE000036779,T00034769,1,IME Pay,2026-01-09 17:24:58,649,success,2861
PE000036780,T00034770,1,Khalti,2025-11-23 11:29:25,2404,retry,5283
PE000036781,T00034770,2,Khalti,2025-11-23 11:29:31,2070,success,5283
PE000036782,T00034771,1,Cash,2025-04-12 22:19:36,716,success,1341
PE000036783,T00034772,1,Card,2025-03-21 17:01:54,950,success,2389
PE000036784,T00034773,1,Card,2024-05-02 17:57:36,960,success,797
PE000036785,T00034774,1,Khalti,2024-11-26 21:59:36,1484,success,13785
PE000036786,T00034775,1,Cash,2024-12-24 12:46:25,1555,success,3049
PE000036787,T00034776,1,Card,2024-11-30 15:05:08,1635,retry,12044
PE000036788,T00034776,2,Card,2024-11-30 15:05:14,970,success,12044
PE000036789,T00034777,1,FonePay,2025-11-16 09:50:49,2379,success,5822
PE000036790,T00034778,1,IME Pay,2024-04-25 09:34:02,1580,success,457
PE000036791,T00034779,1,FonePay,2025-08-17 17:38:21,1451,success,4085
PE000036792,T00034780,1,FonePay,2024-09-07 14:10:42,1227,success,4104
PE000036793,T00034781,1,Khalti,2026-01-14 20:16:36,1416,success,1016
PE000036794,T00034782,1,Khalti,2024-03-24 16:17:51,966,success,897
PE000036795,T00034783,1,Cash,2024-10-14 17:58:38,1227,success,4200
PE000036796,T00034784,1,Cash,2026-03-01 14:49:00,1000,success,2741
PE000036797,T00034785,1,Cash,2025-01-15 12:40:36,1069,success,12994
PE000036798,T00034786,1,Khalti,2024-05-17 19:55:36,1565,success,14447
PE000036799,T00034787,1,IME Pay,2025-03-07 09:42:58,1829,success,10692
PE000036800,T00034788,1,Card,2026-02-17 20:33:47,604,success,2217
PE000036801,T00034789,1,FonePay,2024-11-13 16:08:13,1033,success,13493
PE000036802,T00034790,1,Cash,2026-01-09 18:52:20,1691,success,1745
PE000036803,T00034791,1,Card,2025-02-02 21:59:25,936,success,3844
PE000036804,T00034792,1,eSewa,2025-03-08 13:49:28,1728,success,10683
PE000036805,T00034793,1,FonePay,2024-09-14 11:00:57,120,success,2213
PE000036806,T00034794,1,FonePay,2026-02-08 11:06:40,2343,success,1840
PE000036807,T00034795,1,IME Pay,2025-02-13 19:10:51,1563,success,9238
PE000036808,T00034796,1,eSewa,2025-07-27 14:51:54,1897,success,2790
PE000036809,T00034797,1,FonePay,2026-03-09 11:42:18,1108,success,7595
PE000036810,T00034798,1,ConnectIPS,2024-01-15 14:01:35,1253,success,8126
PE000036811,T00034799,1,IME Pay,2025-02-15 12:16:48,837,success,2600
PE000036812,T00034800,1,eSewa,2024-11-04 18:06:46,1251,retry,7665
PE000036813,T00034800,2,eSewa,2024-11-04 18:06:52,707,success,7665
PE000036814,T00034801,1,eSewa,2025-12-31 16:58:15,1641,success,12176
PE000036815,T00034802,1,FonePay,2026-01-08 10:29:22,792,success,17385
PE000036816,T00034803,1,ConnectIPS,2024-05-31 18:50:09,967,success,232
PE000036817,T00034804,1,FonePay,2024-04-21 20:58:58,120,success,4186
PE000036818,T00034805,1,Khalti,2025-01-02 17:53:12,2120,success,235
PE000036819,T00034806,1,FonePay,2024-09-28 14:04:19,605,success,833
PE000036820,T00034807,1,eSewa,2024-12-09 16:09:23,1027,success,6068
PE000036821,T00034808,1,eSewa,2025-07-20 18:24:29,1545,success,407
PE000036822,T00034809,1,eSewa,2025-08-09 16:07:42,344,success,6996
PE000036823,T00034810,1,IME Pay,2024-01-29 18:08:59,1435,success,2980
PE000036824,T00034811,1,Card,2024-03-17 13:34:57,1327,success,5580
PE000036825,T00034812,1,IME Pay,2025-01-21 10:34:57,615,success,481
PE000036826,T00034813,1,Cash,2025-08-03 10:26:54,845,success,2380
PE000036827,T00034814,1,FonePay,2026-03-15 12:44:34,978,success,4251
PE000036828,T00034815,1,Card,2024-08-29 17:50:22,735,success,5286
PE000036829,T00034816,1,FonePay,2025-05-23 17:21:22,785,success,20793
PE000036830,T00034817,1,Cash,2025-01-26 15:31:55,877,success,22581
PE000036831,T00034818,1,eSewa,2026-02-26 18:50:29,1885,success,2589
PE000036832,T00034819,1,Cash,2024-04-23 17:11:12,1022,success,3023
PE000036833,T00034820,1,eSewa,2025-06-22 21:41:55,2680,success,3145
PE000036834,T00034821,1,Cash,2025-03-03 20:47:05,1368,success,10794
PE000036835,T00034822,1,FonePay,2024-03-11 19:57:37,988,success,13975
PE000036836,T00034823,1,eSewa,2024-03-01 19:29:15,180,success,6635
PE000036837,T00034824,1,Card,2026-03-01 17:09:27,569,success,1300
PE000036838,T00034825,1,FonePay,2025-12-10 13:55:02,1477,success,2079
PE000036839,T00034826,1,Cash,2024-10-14 11:27:55,1209,success,16845
PE000036840,T00034827,1,IME Pay,2026-03-21 20:23:01,1524,success,2159
PE000036841,T00034828,1,FonePay,2024-07-22 19:28:34,698,success,1332
PE000036842,T00034829,1,Khalti,2024-02-25 13:32:08,2145,success,7287
PE000036843,T00034830,1,eSewa,2025-02-14 16:03:26,1821,success,16047
PE000036844,T00034831,1,eSewa,2026-03-03 17:18:42,1739,success,9330
PE000036845,T00034832,1,FonePay,2025-10-02 17:05:41,954,retry,3146
PE000036846,T00034832,2,FonePay,2025-10-02 17:05:47,1391,success,3146
PE000036847,T00034833,1,Khalti,2025-08-29 12:27:57,692,success,2235
PE000036848,T00034834,1,Card,2024-07-14 19:49:48,410,success,16796
PE000036849,T00034835,1,Cash,2025-11-09 19:53:06,1710,success,10959
PE000036850,T00034836,1,Card,2024-10-13 12:50:43,1285,success,5438
PE000036851,T00034837,1,Khalti,2024-11-10 18:18:25,129,success,21180
PE000036852,T00034838,1,Card,2025-11-26 21:19:17,668,success,3561
PE000036853,T00034839,1,eSewa,2025-04-11 16:24:35,663,success,1601
PE000036854,T00034840,1,Cash,2025-08-14 17:09:07,2170,success,2701
PE000036855,T00034841,1,IME Pay,2025-04-30 18:11:11,1431,success,384
PE000036856,T00034842,1,IME Pay,2025-08-28 19:26:08,1797,success,5292
PE000036857,T00034843,1,FonePay,2025-04-08 11:55:06,1437,success,1238
PE000036858,T00034844,1,Khalti,2026-03-08 18:12:53,1569,success,4302
PE000036859,T00034845,1,Card,2024-09-02 10:34:19,818,success,20424
PE000036860,T00034846,1,Cash,2025-12-28 14:29:17,2031,success,17757
PE000036861,T00034847,1,Card,2025-06-22 18:20:57,1146,success,22688
PE000036862,T00034848,1,FonePay,2025-06-13 11:31:56,3135,success,4793
PE000036863,T00034849,1,Khalti,2025-02-09 07:46:20,1543,success,8207
PE000036864,T00034850,1,Cash,2025-01-02 17:11:34,1719,success,567
PE000036865,T00034851,1,ConnectIPS,2025-11-01 20:58:11,1911,success,24189
PE000036866,T00034852,1,Card,2025-10-04 08:49:10,643,success,10260
PE000036867,T00034853,1,FonePay,2024-04-16 21:04:22,937,success,44276
PE000036868,T00034854,1,Card,2024-03-15 15:40:19,682,success,1333
PE000036869,T00034855,1,eSewa,2026-01-14 12:54:37,657,success,4320
PE000036870,T00034856,1,Khalti,2024-07-21 14:22:34,2072,success,11696
PE000036871,T00034857,1,Khalti,2024-08-28 17:57:24,906,success,2444
PE000036872,T00034858,1,Card,2025-05-25 20:51:11,2333,success,2381
PE000036873,T00034859,1,FonePay,2024-07-19 09:31:47,1292,success,7666
PE000036874,T00034860,1,IME Pay,2024-10-21 08:28:21,439,success,4355
PE000036875,T00034861,1,Card,2026-02-21 11:18:55,1457,success,4557
PE000036876,T00034862,1,Khalti,2024-11-07 10:10:29,1249,success,2295
PE000036877,T00034863,1,FonePay,2024-10-05 14:42:18,2111,success,13611
PE000036878,T00034864,1,Card,2025-01-26 16:24:57,610,success,2406
PE000036879,T00034865,1,FonePay,2025-10-23 19:06:54,1168,success,347
PE000036880,T00034866,1,eSewa,2025-12-08 19:37:49,693,success,1358
PE000036881,T00034867,1,Khalti,2026-02-28 18:17:12,2645,success,5719
PE000036882,T00034868,1,eSewa,2025-05-09 21:49:16,1396,success,16769
PE000036883,T00034869,1,IME Pay,2025-05-21 19:27:00,1772,success,7144
PE000036884,T00034870,1,IME Pay,2025-04-15 22:35:56,1731,success,6575
PE000036885,T00034871,1,FonePay,2025-01-26 11:34:55,1945,success,18270
PE000036886,T00034872,1,IME Pay,2024-10-23 13:19:41,1016,success,1730
PE000036887,T00034873,1,Cash,2025-06-18 18:18:39,2385,success,4971
PE000036888,T00034874,1,eSewa,2024-07-20 15:33:47,1809,success,3804
PE000036889,T00034875,1,Khalti,2024-06-21 18:17:26,1712,success,464
PE000036890,T00034876,1,eSewa,2025-12-12 17:40:54,526,success,3235
PE000036891,T00034877,1,eSewa,2025-10-07 12:27:55,1841,retry,8181
PE000036892,T00034877,2,eSewa,2025-10-07 12:28:01,2599,success,8181
PE000036893,T00034878,1,Khalti,2025-02-08 17:04:00,2701,success,3457
PE000036894,T00034879,1,eSewa,2024-07-21 13:51:57,1697,success,7655
PE000036895,T00034880,1,FonePay,2024-12-08 13:31:50,1150,success,1819
PE000036896,T00034881,1,IME Pay,2024-08-22 16:45:18,2053,success,690
PE000036897,T00034882,1,IME Pay,2025-07-12 19:08:56,1609,success,285
PE000036898,T00034883,1,FonePay,2024-12-07 19:06:02,879,retry,2027
PE000036899,T00034883,2,FonePay,2024-12-07 19:06:08,607,retry,2027
PE000036900,T00034883,3,FonePay,2024-12-07 19:06:14,701,success,2027
PE000036901,T00034884,1,Cash,2025-10-26 17:21:46,2436,success,4061
PE000036902,T00034885,1,Khalti,2024-05-05 19:22:25,1963,success,5939
PE000036903,T00034886,1,IME Pay,2024-09-22 19:58:42,1201,success,16904
PE000036904,T00034887,1,eSewa,2025-11-22 19:18:09,1699,success,16403
PE000036905,T00034888,1,Khalti,2024-04-19 14:21:47,1355,success,5087
PE000036906,T00034889,1,Khalti,2024-10-14 15:46:53,1387,success,16770
PE000036907,T00034890,1,Khalti,2024-07-26 16:55:11,878,success,4334
PE000036908,T00034891,1,FonePay,2025-09-25 15:03:21,478,success,2824
PE000036909,T00034892,1,Card,2024-10-26 19:29:00,1285,success,3246
PE000036910,T00034893,1,eSewa,2024-09-14 18:50:35,2121,success,1232
PE000036911,T00034894,1,Khalti,2025-11-20 12:12:18,120,success,3485
PE000036912,T00034895,1,FonePay,2025-04-28 09:37:25,2005,retry,14975
PE000036913,T00034895,2,FonePay,2025-04-28 09:37:31,881,success,14975
PE000036914,T00034896,1,FonePay,2024-08-10 18:59:08,1750,success,35263
PE000036915,T00034897,1,FonePay,2025-12-19 17:51:14,2068,success,581
PE000036916,T00034898,1,Khalti,2026-03-07 18:26:03,1210,success,10198
PE000036917,T00034899,1,Card,2025-09-01 14:19:14,1018,success,1180
PE000036918,T00034900,1,eSewa,2025-03-08 19:51:47,1304,success,22755
PE000036919,T00034901,1,FonePay,2024-10-13 19:43:29,756,success,7830
PE000036920,T00034902,1,Card,2025-03-24 20:23:36,1354,success,163
PE000036921,T00034903,1,eSewa,2024-11-27 10:21:21,932,success,1806
PE000036922,T00034904,1,FonePay,2024-04-24 17:59:59,1564,success,7872
PE000036923,T00034905,1,FonePay,2024-02-25 19:47:51,1635,retry,3198
PE000036924,T00034905,2,FonePay,2024-02-25 19:47:57,897,success,3198
PE000036925,T00034906,1,Card,2024-06-02 18:51:11,491,success,577
