product_id,sku,product_name,brand,subcategory,zone_id,aisle_id,shelf_number,shelf_position,store_id,unit,price_npr,x_coord,y_coord,zone_name,ambient_temp_c,is_perimeter,units_sold,sales_revenue_npr,transaction_count,unique_customers,avg_unit_price_sold_npr,avg_scan_duration_ms,total_rescans,failed_scan_count,festival_units_sold,scan_to_pay_units,first_sold_at,last_sold_at,revenue_per_transaction_npr,units_per_transaction,festival_unit_share,scan_to_pay_unit_share,scan_failure_rate,rescan_per_transaction
P000996,SKU-77529279,Grapes per kg,Imported,Fruits,Z02,A0153,3,1,S07,kg,340,84.5,92.1,Fresh Produce,16,True,257,87380,180,178,340.0,1303.2611111111112,10,3,33,150,2024-01-01 18:24:20,2026-03-29 09:11:35,485.44444444444446,1.4277777777777778,0.12840466926070038,0.5836575875486382,0.016666666666666666,0.05555555555555555
P000997,SKU-38399687,Timur (Sichuan Pepper) 100g,Local,Spices,Z09,A0163,3,2,S07,pack,233,61.2,51.1,Spices & Condiments,22,False,389,90637,298,288,233.0,1262.775167785235,19,4,45,222,2024-01-07 17:34:19,2026-03-30 09:50:56,304.1510067114094,1.3053691275167785,0.11568123393316196,0.570694087403599,0.013422818791946308,0.06375838926174497
P000998,SKU-34612844,Toor Dal (Rahar) 1kg,Local,Staples,Z07,A0158,5,1,S07,pack,259,51.4,35.5,Dry Staples (Rice/Dal/Atta),22,False,628,162652,456,434,259.0,1383.217105263158,33,4,63,391,2024-01-03 08:37:46,2026-03-31 18:28:14,356.6929824561403,1.3771929824561404,0.10031847133757962,0.6226114649681529,0.008771929824561403,0.07236842105263158
P000999,SKU-70420949,Nescafe Gold 95g,Nescafe,Tea/Coffee,Z12,A0168,1,1,S07,jar,954,29.3,16.7,Tea / Coffee / Health Drinks,22,False,363,346302,258,253,954.0,1336.1124031007753,13,3,37,190,2024-01-03 18:17:41,2026-03-31 15:19:12,1342.2558139534883,1.4069767441860466,0.10192837465564739,0.5234159779614325,0.011627906976744186,0.050387596899224806
P001000,SKU-55477119,Apsara Pencils (10pk),Apsara,Stationery,Z16,A0174,4,1,S07,pack,86,66.9,43.3,Stationery & Misc,22,False,264,22704,196,194,86.0,1316.8775510204082,13,2,28,136,2024-01-01 19:34:01,2026-03-22 17:09:21,115.83673469387755,1.346938775510204,0.10606060606060606,0.5151515151515151,0.01020408163265306,0.0663265306122449
P001001,SKU-71458401,Frozen Peas 500g,Sumeru,Frozen,Z05,A0156,2,1,S07,pack,175,94.1,79.9,Frozen Foods,-18,True,243,42525,181,180,175.0,1335.1436464088397,10,2,25,137,2024-01-03 18:19:48,2026-03-27 11:35:25,234.94475138121547,1.3425414364640884,0.102880658436214,0.5637860082304527,0.011049723756906077,0.055248618784530384
P001002,SKU-75761166,RaRa Noodles Single Pack,Himalayan Snax,Snacks,Z10,A0164,6,1,S07,pack,22,10.8,93.7,Snacks & Confectionery,22,False,1161,25542,857,784,22.0,1308.8191365227538,54,6,115,651,2024-01-01 16:24:19,2026-03-31 15:19:12,29.80396732788798,1.354725787631272,0.09905254091300603,0.5607235142118863,0.007001166861143524,0.06301050175029171
P001003,SKU-47983771,Tokla CTC Tea 500g,Tokla,Tea/Coffee,Z12,A0168,2,2,S07,pack,430,29.3,16.7,Tea / Coffee / Health Drinks,22,False,809,347870,597,566,430.0,1325.676716917923,28,2,89,477,2024-01-02 20:58:39,2026-03-28 21:36:26,582.6968174204355,1.355108877721943,0.1100123609394314,0.5896168108776267,0.0033500837520938024,0.04690117252931323
P001004,SKU-52917400,Gillette Mach 3 Razor,Gillette,Personal,Z13,A0170,2,1,S07,pc,411,78.7,28.3,Personal Care,22,False,620,254820,445,424,411.0,1297.638202247191,29,6,70,343,2024-01-01 19:52:30,2026-03-30 12:39:00,572.629213483146,1.3932584269662922,0.11290322580645161,0.5532258064516129,0.01348314606741573,0.0651685393258427
P001005,SKU-79124826,Harpic Toilet Cleaner 1L,Reckitt,Household,Z14,A0171,3,1,S07,bottle,254,18.4,87.7,Household & Cleaning,22,False,981,249174,717,665,254.0,1308.2259414225941,41,4,130,599,2024-01-01 18:30:17,2026-03-30 19:16:30,347.5230125523013,1.3682008368200838,0.1325178389398573,0.6106014271151886,0.005578800557880056,0.05718270571827057
P001006,SKU-30654765,Chilli Sauce 200ml,Maggi,Sauces,Z09,A0163,4,1,S07,bottle,110,61.2,51.1,Spices & Condiments,22,False,422,46420,297,289,110.0,1309.8383838383838,16,2,45,243,2024-01-01 18:24:20,2026-03-19 18:39:34,156.2962962962963,1.4208754208754208,0.1066350710900474,0.5758293838862559,0.006734006734006734,0.05387205387205387
P001007,SKU-61513912,Dabur Amla Hair Oil 200ml,Dabur,Personal,Z13,A0170,5,2,S07,bottle,276,78.7,28.3,Personal Care,22,False,634,174984,464,439,276.0,1374.9633620689656,38,3,76,371,2024-01-01 19:52:30,2026-03-29 13:06:55,377.12068965517244,1.3663793103448276,0.11987381703470032,0.5851735015772871,0.00646551724137931,0.08189655172413793
P001008,SKU-31174406,Apple (Mustang) per kg,Local,Fruits,Z02,A0153,2,2,S07,kg,251,84.5,92.1,Fresh Produce,16,True,249,62499,179,175,251.0,1343.9050279329608,8,4,19,155,2024-01-04 16:33:51,2026-03-31 15:19:12,349.1564245810056,1.3910614525139664,0.07630522088353414,0.6224899598393574,0.0223463687150838,0.0446927374301676
P001009,SKU-02813614,Frozen Momo (Veg) 30pc,Hangrila,Frozen,Z05,A0156,1,1,S07,pack,283,94.1,79.9,Frozen Foods,-18,True,242,68486,166,163,283.0,1323.1385542168675,10,0,21,140,2024-01-04 18:13:43,2026-03-29 23:38:43,412.56626506024094,1.4578313253012047,0.08677685950413223,0.5785123966942148,0.0,0.060240963855421686
P001010,SKU-28306330,Cabbage per piece,Local,Vegetables,Z02,A0153,2,3,S07,pc,81,84.5,92.1,Fresh Produce,16,True,474,38394,374,349,81.0,1354.433155080214,15,3,60,289,2024-01-02 20:58:39,2026-03-27 17:36:43,102.65775401069519,1.267379679144385,0.12658227848101267,0.609704641350211,0.008021390374331552,0.040106951871657755
P001011,SKU-11814860,Sunflower Oil 5L,Fortune,Oils,Z08,A0161,6,2,S07,bottle,1413,54.9,44.6,Cooking Oils & Ghee,22,False,243,343359,169,164,1413.0,1214.2721893491125,8,1,40,121,2024-01-01 16:24:19,2026-03-30 12:39:00,2031.7100591715975,1.4378698224852071,0.1646090534979424,0.49794238683127573,0.005917159763313609,0.047337278106508875
P001012,SKU-99865268,Red Bull 250ml,Red Bull,Beverages,Z11,A0167,6,1,S07,can,173,8.6,75.1,Beverages,22,False,574,99302,436,411,173.0,1295.915137614679,19,7,67,325,2024-01-02 20:58:39,2026-03-31 19:14:16,227.75688073394497,1.31651376146789,0.11672473867595819,0.5662020905923345,0.016055045871559634,0.04357798165137615
P001013,SKU-25777988,Oral-B Toothbrush,Oral-B,Personal,Z13,A0170,6,2,S07,pc,122,78.7,28.3,Personal Care,22,False,605,73810,440,412,122.0,1265.6386363636364,31,7,77,347,2024-01-01 19:05:20,2026-03-29 09:11:35,167.75,1.375,0.12727272727272726,0.5735537190082645,0.015909090909090907,0.07045454545454545
P001014,SKU-94812637,Red Label Tea 1kg,Brooke Bond,Tea/Coffee,Z12,A0168,2,1,S07,pack,661,29.3,16.7,Tea / Coffee / Health Drinks,22,False,336,222096,259,252,661.0,1291.023166023166,14,3,47,210,2024-01-03 17:44:24,2026-03-31 15:19:12,857.5135135135135,1.2972972972972974,0.13988095238095238,0.625,0.011583011583011582,0.05405405405405406
P001015,SKU-41617440,Pond's Cold Cream 100g,Ponds,Personal,Z13,A0170,1,2,S07,jar,228,78.7,28.3,Personal Care,22,False,546,124488,426,411,228.0,1313.7769953051643,23,2,63,320,2024-01-03 18:17:41,2026-03-28 17:06:21,292.22535211267603,1.2816901408450705,0.11538461538461539,0.5860805860805861,0.004694835680751174,0.0539906103286385
P001016,SKU-57939539,Sugar 1kg,Sona,Staples,Z07,A0160,4,2,S07,pack,120,70.0,6.8,Dry Staples (Rice/Dal/Atta),22,False,949,113880,704,664,120.0,1309.609375,38,8,114,590,2024-01-01 16:53:46,2026-03-30 20:30:32,161.76136363636363,1.3480113636363635,0.12012644889357219,0.6217070600632244,0.011363636363636364,0.05397727272727273
P001017,SKU-74242626,Watermelon per kg,Local,Fruits,Z02,A0152,3,3,S07,kg,61,64.4,17.9,Fresh Produce,16,True,257,15677,198,195,61.0,1358.020202020202,15,0,24,145,2024-01-09 21:24:08,2026-03-30 17:25:41,79.17676767676768,1.297979797979798,0.0933852140077821,0.5642023346303502,0.0,0.07575757575757576
P001018,SKU-92733937,Garam Masala 100g,Everest,Spices,Z09,A0162,6,2,S07,pack,114,6.6,34.8,Spices & Condiments,22,False,1016,115824,733,680,114.0,1332.1909959072307,47,2,107,602,2024-01-01 16:24:19,2026-03-30 20:30:32,158.01364256480218,1.3860845839017735,0.10531496062992125,0.59251968503937,0.002728512960436562,0.06412005457025921
P001019,SKU-64776446,2PM Chicken Noodles,Asian Thai,Snacks,Z10,A0164,5,2,S07,pack,27,10.8,93.7,Snacks & Confectionery,22,False,1280,34560,914,826,27.0,1305.2242888402625,45,4,154,736,2024-01-01 16:24:19,2026-03-31 18:28:14,37.81181619256017,1.400437636761488,0.1203125,0.575,0.00437636761487965,0.04923413566739606
P001020,SKU-17137543,Beaten Rice (Chiura) 1kg,Local,Staples,Z07,A0158,6,2,S07,pack,145,51.4,35.5,Dry Staples (Rice/Dal/Atta),22,False,625,90625,443,420,145.0,1323.2167042889391,21,2,85,347,2024-01-03 22:34:17,2026-03-30 12:39:00,204.57110609480813,1.4108352144469527,0.136,0.5552,0.004514672686230248,0.04740406320541761
P001021,SKU-64063300,Chana Dal 1kg,Local,Staples,Z07,A0158,6,1,S07,pack,196,51.4,35.5,Dry Staples (Rice/Dal/Atta),22,False,563,110348,417,398,196.0,1371.0479616306955,19,1,71,340,2024-01-01 19:52:30,2026-03-29 17:59:52,264.6235011990408,1.3501199040767387,0.1261101243339254,0.6039076376554174,0.002398081534772182,0.045563549160671464
P001022,SKU-57767466,Turmeric Powder 200g,Catch,Spices,Z09,A0163,6,1,S07,pack,85,61.2,51.1,Spices & Condiments,22,False,1040,88400,772,716,85.0,1266.8873056994819,37,4,123,606,2024-01-01 16:24:19,2026-03-31 19:14:16,114.50777202072538,1.3471502590673574,0.11826923076923077,0.5826923076923077,0.0051813471502590676,0.04792746113989637
P001023,SKU-50121908,Sunsilk Shampoo 180ml,HUL,Personal,Z13,A0194,6,1,S08,bottle,186,49.6,80.1,Personal Care,22,False,464,86304,348,328,186.0,1372.8333333333333,13,9,50,284,2024-01-05 15:10:21,2026-03-30 08:07:12,248.0,1.3333333333333333,0.10775862068965517,0.6120689655172413,0.02586206896551724,0.03735632183908046
P001024,SKU-25213122,Eggs (Pack of 6),Local Farm,Dairy,Z04,A0180,4,2,S08,pack,111,54.8,88.4,Dairy & Eggs,4,True,779,86469,564,501,111.0,1297.7039007092199,34,3,86,477,2024-01-02 22:51:47,2026-03-29 17:55:42,153.31382978723406,1.3812056737588652,0.110397946084724,0.6123234916559692,0.005319148936170213,0.06028368794326241
P001025,SKU-12392571,Pampers Premium Care Pants L,Pampers,Baby,Z15,A0198,3,2,S08,pack,1336,68.6,62.2,Baby Care,22,False,417,557112,305,289,1336.0,1290.7081967213114,17,2,57,258,2024-01-02 22:51:47,2026-03-30 18:32:08,1826.5967213114754,1.3672131147540985,0.1366906474820144,0.6187050359712231,0.006557377049180328,0.05573770491803279
P001026,SKU-87774998,Nepal Tea Premium 500g,Nepal Tea,Tea/Coffee,Z12,A0193,2,1,S08,pack,510,78.7,43.9,Tea / Coffee / Health Drinks,22,False,520,265200,393,367,510.0,1291.8167938931297,25,6,37,300,2024-01-11 15:14:42,2026-03-30 17:31:25,674.8091603053435,1.3231552162849873,0.07115384615384615,0.5769230769230769,0.015267175572519083,0.06361323155216285
P001027,SKU-28141103,Garlic (Lasun) per kg,Local,Vegetables,Z02,A0178,2,1,S08,kg,269,11.0,82.6,Fresh Produce,16,True,873,234837,636,556,269.0,1358.1949685534591,32,4,79,498,2024-01-01 15:47:34,2026-03-30 21:41:25,369.24056603773585,1.3726415094339623,0.09049255441008018,0.570446735395189,0.006289308176100629,0.050314465408805034
P001028,SKU-11161917,Mayonnaise 500g,Veeba,Sauces,Z09,A0187,3,1,S08,jar,271,50.0,21.0,Spices & Condiments,22,False,245,66395,177,171,271.0,1270.683615819209,8,3,16,130,2024-01-01 16:44:44,2026-03-21 19:48:51,375.11299435028246,1.384180790960452,0.0653061224489796,0.5306122448979592,0.01694915254237288,0.04519774011299435
P001029,SKU-63533403,Horlicks 500g,GSK,Tea/Coffee,Z12,A0193,6,2,S08,jar,483,78.7,43.9,Tea / Coffee / Health Drinks,22,False,676,326508,474,423,483.0,1338.7784810126582,32,2,76,425,2024-01-02 22:51:47,2026-03-30 20:30:10,688.8354430379746,1.4261603375527425,0.11242603550295859,0.628698224852071,0.004219409282700422,0.06751054852320675
P001030,SKU-00566485,Buffalo Ghee 1L,Sujal,Dairy,Z04,A0180,2,3,S08,tin,1276,54.8,88.4,Dairy & Eggs,4,True,594,757944,433,407,1276.0,1308.392609699769,19,3,44,357,2024-01-01 19:51:45,2026-03-28 19:15:39,1750.448036951501,1.371824480369515,0.07407407407407407,0.601010101010101,0.006928406466512702,0.04387990762124711
P001031,SKU-64480660,Potato (Aalu) per kg,Local,Vegetables,Z02,A0177,6,2,S08,kg,76,12.5,82.1,Fresh Produce,16,True,706,53656,541,489,76.0,1345.8927911275416,25,4,55,431,2024-01-02 22:51:47,2026-03-30 13:18:07,99.17929759704252,1.3049907578558226,0.07790368271954674,0.6104815864022662,0.0073937153419593345,0.04621072088724584
P001032,SKU-29696598,Soybean Oil 5L,Dhara,Oils,Z08,A0186,3,1,S08,bottle,1234,73.4,31.1,Cooking Oils & Ghee,22,False,185,228290,139,138,1234.0,1422.3741007194244,9,0,26,109,2024-01-16 17:12:08,2026-03-12 19:20:29,1642.3741007194244,1.330935251798561,0.14054054054054055,0.5891891891891892,0.0,0.06474820143884892
P001033,SKU-60988071,Mozzarella Cheese 200g,Britannia,Dairy,Z04,A0180,5,2,S08,pack,351,54.8,88.4,Dairy & Eggs,4,True,466,163566,330,307,351.0,1320.9363636363637,22,4,44,276,2024-01-07 15:42:11,2026-03-29 17:55:42,495.6545454545454,1.412121212121212,0.0944206008583691,0.592274678111588,0.012121212121212121,0.06666666666666667
P001034,SKU-72010906,Buff Mince 500g,Local Butcher,Meat,Z06,A0182,3,1,S08,pack,330,52.4,26.5,Meat & Seafood,4,True,188,62040,123,119,330.0,1307.138211382114,5,2,16,111,2024-01-14 17:30:05,2026-03-31 18:51:25,504.390243902439,1.5284552845528456,0.0851063829787234,0.5904255319148937,0.016260162601626018,0.04065040650406504
P001035,SKU-19859161,Toilet Paper (4-roll),Origami,Household,Z14,A0197,2,2,S08,pack,187,35.8,79.9,Household & Cleaning,22,False,862,161194,640,581,187.0,1314.465625,39,4,69,508,2024-01-01 14:15:45,2026-03-30 08:07:12,251.865625,1.346875,0.08004640371229699,0.5893271461716937,0.00625,0.0609375
P001036,SKU-64299568,Lizol Floor Cleaner 1L,Reckitt,Household,Z14,A0197,6,1,S08,bottle,278,35.8,79.9,Household & Cleaning,22,False,880,244640,645,592,278.0,1303.0263565891473,31,9,75,492,2024-01-01 14:15:45,2026-03-30 08:07:12,379.28682170542635,1.3643410852713178,0.08522727272727272,0.5590909090909091,0.013953488372093023,0.04806201550387597
P001037,SKU-25225297,Head & Shoulders Shampoo 340ml,P&G,Personal,Z13,A0194,1,1,S08,bottle,462,49.6,80.1,Personal Care,22,False,408,188496,311,294,462.0,1344.6398713826366,16,2,36,238,2024-01-04 11:41:53,2026-03-25 20:56:51,606.096463022508,1.3118971061093248,0.08823529411764706,0.5833333333333334,0.006430868167202572,0.05144694533762058
P001038,SKU-68192244,Bottle Gourd (Lauka) per pc,Local,Vegetables,Z02,A0178,5,1,S08,pc,63,11.0,82.6,Fresh Produce,16,True,477,30051,335,316,63.0,1350.9283582089552,14,6,45,281,2024-01-07 09:52:53,2026-03-30 17:31:25,89.7044776119403,1.4238805970149253,0.09433962264150944,0.589098532494759,0.01791044776119403,0.041791044776119404
P001039,SKU-60253731,Dairy Milk 50g,Cadbury,Confectionery,Z10,A0189,3,1,S08,bar,105,27.5,6.4,Snacks & Confectionery,22,False,681,71505,492,449,105.0,1338.1300813008131,25,3,84,423,2024-01-05 15:10:21,2026-03-28 15:14:16,145.33536585365854,1.3841463414634145,0.12334801762114538,0.6211453744493393,0.006097560975609756,0.0508130081300813
P001040,SKU-36795178,Ice Cream Tub 1L (Vanilla),KFC Ice Cream,Frozen,Z05,A0181,6,1,S08,tub,477,29.1,16.6,Frozen Foods,-18,True,154,73458,124,122,477.0,1337.5,6,1,9,102,2024-02-11 16:58:35,2026-03-19 18:38:08,592.4032258064516,1.2419354838709677,0.05844155844155844,0.6623376623376623,0.008064516129032258,0.04838709677419355
P001041,SKU-86064035,Vanaspati Ghee 1kg,Dalda,Oils,Z08,A0186,5,1,S08,tin,403,73.4,31.1,Cooking Oils & Ghee,22,False,158,63674,121,121,403.0,1318.4628099173553,9,0,20,104,2024-01-23 14:25:50,2026-03-28 11:56:12,526.2314049586777,1.3057851239669422,0.12658227848101267,0.6582278481012658,0.0,0.0743801652892562
P001042,SKU-64063300,Chana Dal 1kg,Local,Staples,Z07,A0185,5,1,S08,pack,207,33.1,32.5,Dry Staples (Rice/Dal/Atta),22,False,437,90459,315,303,207.0,1269.352380952381,18,1,42,225,2024-01-01 16:44:44,2026-03-16 18:54:23,287.1714285714286,1.3873015873015873,0.09610983981693363,0.5148741418764302,0.0031746031746031746,0.05714285714285714
P001043,SKU-87215137,Cumin Seeds 100g,Catch,Spices,Z09,A0187,1,1,S08,pack,75,50.0,21.0,Spices & Condiments,22,False,652,48900,480,439,75.0,1285.9479166666667,26,4,56,388,2024-01-03 16:48:16,2026-03-23 18:31:39,101.875,1.3583333333333334,0.08588957055214724,0.5950920245398773,0.008333333333333333,0.05416666666666667
P001044,SKU-85954215,Nivea Deodorant 150ml,Nivea,Personal,Z13,A0195,4,1,S08,can,384,40.4,50.6,Personal Care,22,False,455,174720,325,309,384.0,1310.6984615384615,21,3,50,264,2024-01-01 16:44:44,2026-03-29 18:49:14,537.6,1.4,0.10989010989010989,0.5802197802197803,0.009230769230769232,0.06461538461538462
P001045,SKU-28306330,Cabbage per piece,Local,Vegetables,Z02,A0177,3,1,S08,pc,83,12.5,82.1,Fresh Produce,16,True,412,34196,305,295,83.0,1265.0262295081968,14,1,36,242,2024-01-07 09:52:53,2026-03-29 10:55:54,112.11803278688525,1.3508196721311476,0.08737864077669903,0.587378640776699,0.003278688524590164,0.04590163934426229
P001046,SKU-30407514,Sprite 2L,Coca-Cola,Beverages,Z11,A0192,3,1,S08,bottle,211,89.1,14.6,Beverages,22,False,794,167534,603,544,211.0,1278.3316749585406,32,6,90,445,2024-01-05 15:10:21,2026-03-29 20:51:27,277.8341625207297,1.3167495854063018,0.11335012594458438,0.5604534005037783,0.009950248756218905,0.05306799336650083
P001047,SKU-60566247,Whisper Sanitary Pads (Pack of 14),P&G,Personal,Z13,A0195,2,1,S08,pack,273,40.4,50.6,Personal Care,22,False,441,120393,317,304,273.0,1305.9053627760252,18,3,38,263,2024-01-01 16:44:44,2026-03-31 18:51:25,379.78864353312304,1.391167192429022,0.08616780045351474,0.5963718820861678,0.00946372239747634,0.056782334384858045
P001048,SKU-53666130,Center Fresh Gum,Perfetti,Confectionery,Z10,A0189,2,1,S08,pack,26,27.5,6.4,Snacks & Confectionery,22,False,185,4810,134,129,26.0,1319.2014925373135,5,0,18,110,2024-01-01 19:51:45,2026-03-19 18:38:08,35.8955223880597,1.3805970149253732,0.0972972972972973,0.5945945945945946,0.0,0.03731343283582089
P001049,SKU-77529279,Grapes per kg,Imported,Fruits,Z02,A0178,5,3,S08,kg,357,11.0,82.6,Fresh Produce,16,True,188,67116,135,132,357.0,1304.1037037037038,9,2,10,98,2024-01-06 15:03:46,2026-03-22 18:56:16,497.15555555555557,1.3925925925925926,0.05319148936170213,0.5212765957446809,0.014814814814814815,0.06666666666666667
P001050,SKU-18852854,Good Day Cookies,Britannia,Snacks,Z10,A0190,2,2,S08,pack,48,71.0,54.6,Snacks & Confectionery,22,False,386,18528,295,284,48.0,1288.593220338983,14,0,40,230,2024-01-05 16:18:20,2026-03-15 19:22:39,62.80677966101695,1.3084745762711865,0.10362694300518134,0.5958549222797928,0.0,0.04745762711864407
P001051,SKU-41617440,Pond's Cold Cream 100g,Ponds,Personal,Z13,A0194,5,1,S08,jar,223,49.6,80.1,Personal Care,22,False,441,98343,325,302,223.0,1277.843076923077,17,6,49,268,2024-01-01 15:47:34,2026-03-23 14:02:16,302.59384615384613,1.356923076923077,0.1111111111111111,0.6077097505668935,0.018461538461538463,0.052307692307692305
P001052,SKU-06652868,Kurkure Masala Munch,Pepsico,Snacks,Z10,A0189,1,2,S08,pack,24,27.5,6.4,Snacks & Confectionery,22,False,850,20400,644,583,24.0,1273.3540372670807,25,4,85,461,2024-01-04 11:41:53,2026-03-31 18:51:25,31.677018633540374,1.3198757763975155,0.1,0.5423529411764706,0.006211180124223602,0.03881987577639751
P001053,SKU-77325499,Odonil Air Freshener,Dabur,Household,Z14,A0196,1,4,S08,pc,130,66.9,93.4,Household & Cleaning,22,False,445,57850,309,296,130.0,1355.187702265372,28,2,43,282,2024-01-04 11:41:53,2026-03-30 08:07:12,187.2168284789644,1.4401294498381878,0.09662921348314607,0.6337078651685393,0.006472491909385114,0.09061488673139159
P001054,SKU-13811608,Tomato Ketchup 1kg,Heinz,Sauces,Z09,A0188,4,3,S08,bottle,361,36.2,6.6,Spices & Condiments,22,False,301,108661,216,211,361.0,1322.0740740740741,4,2,34,169,2024-01-05 16:18:20,2026-03-30 21:41:25,503.06018518518516,1.3935185185185186,0.11295681063122924,0.5614617940199336,0.009259259259259259,0.018518518518518517
P001055,SKU-10591489,Frozen Momo (Buff) 30pc,Hangrila,Frozen,Z05,A0181,4,1,S08,pack,336,29.1,16.6,Frozen Foods,-18,True,217,72912,151,144,336.0,1330.8278145695365,7,0,10,128,2024-01-09 12:20:41,2026-03-17 19:30:48,482.86092715231786,1.4370860927152318,0.04608294930875576,0.5898617511520737,0.0,0.046357615894039736
P001056,SKU-52917400,Gillette Mach 3 Razor,Gillette,Personal,Z13,A0194,1,2,S08,pc,445,49.6,80.1,Personal Care,22,False,476,211820,339,315,445.0,1315.2212389380531,22,5,44,286,2024-01-04 11:41:53,2026-03-29 20:51:27,624.8377581120944,1.4041297935103245,0.09243697478991597,0.6008403361344538,0.014749262536873156,0.06489675516224189
P001057,SKU-44891930,Mushroom 200g pack,Local,Vegetables,Z02,A0178,3,2,S08,pack,157,11.0,82.6,Fresh Produce,16,True,421,66097,319,305,157.0,1348.1097178683385,14,2,38,255,2024-01-04 11:41:53,2026-03-29 10:55:54,207.20062695924764,1.3197492163009403,0.09026128266033254,0.6057007125890737,0.006269592476489028,0.0438871473354232
P001058,SKU-75761166,RaRa Noodles Single Pack,Himalayan Snax,Snacks,Z10,A0189,1,3,S08,pack,22,27.5,6.4,Snacks & Confectionery,22,False,863,18986,651,581,22.0,1300.1612903225807,36,4,82,476,2024-01-02 22:51:47,2026-03-30 13:18:07,29.16436251920123,1.325652841781874,0.09501738122827347,0.5515643105446119,0.006144393241167435,0.055299539170506916
P001059,SKU-92869018,Johnson's Baby Shampoo 200ml,Johnson,Baby,Z15,A0198,2,1,S08,bottle,264,68.6,62.2,Baby Care,22,False,433,114312,313,298,264.0,1276.2364217252396,14,2,61,250,2024-01-02 22:51:47,2026-03-29 20:51:27,365.2140575079872,1.3833865814696487,0.14087759815242495,0.5773672055427251,0.006389776357827476,0.04472843450479233
P001060,SKU-11716634,Fish (Rohu) per kg,Local,Meat,Z06,A0182,6,2,S08,kg,390,52.4,26.5,Meat & Seafood,4,True,162,63180,124,121,390.0,1364.6209677419354,8,1,24,108,2024-01-09 17:11:44,2026-03-24 10:18:05,509.51612903225805,1.3064516129032258,0.14814814814814814,0.6666666666666666,0.008064516129032258,0.06451612903225806
P001061,SKU-31174406,Apple (Mustang) per kg,Local,Fruits,Z02,A0177,2,1,S08,kg,253,12.5,82.1,Fresh Produce,16,True,168,42504,116,114,253.0,1373.3275862068965,12,1,12,103,2024-01-11 15:14:42,2026-03-16 19:39:46,366.41379310344826,1.4482758620689655,0.07142857142857142,0.6130952380952381,0.008620689655172414,0.10344827586206896
P001062,SKU-62633643,Lux Soap (4-pack),HUL,Personal,Z13,A0194,1,3,S08,pack,217,49.6,80.1,Personal Care,22,False,477,103509,350,328,217.0,1339.0828571428572,21,5,35,303,2024-01-01 14:15:45,2026-03-24 10:18:05,295.74,1.3628571428571428,0.07337526205450734,0.6352201257861635,0.014285714285714285,0.06
P001063,SKU-87099095,Frozen Chicken Sausage 250g,Nimbus,Frozen,Z05,A0181,2,1,S08,pack,333,29.1,16.6,Frozen Foods,-18,True,179,59607,132,128,333.0,1253.0984848484848,5,0,25,109,2024-01-07 11:52:33,2026-03-09 16:09:47,451.5681818181818,1.356060606060606,0.13966480446927373,0.6089385474860335,0.0,0.03787878787878788
P001064,SKU-87038569,Mayos Potato Chips,Mayos,Snacks,Z10,A0190,5,1,S08,pack,45,71.0,54.6,Snacks & Confectionery,22,False,444,19980,320,302,45.0,1301.346875,16,4,51,261,2024-01-03 11:22:32,2026-03-28 19:15:39,62.4375,1.3875,0.11486486486486487,0.5878378378378378,0.0125,0.05
P001065,SKU-02251801,Mustard Oil 5L,Tulsi,Oils,Z08,A0186,2,1,S08,bottle,1485,73.4,31.1,Cooking Oils & Ghee,22,False,184,273240,134,131,1485.0,1311.8731343283582,7,1,23,102,2024-01-05 11:09:14,2026-03-08 20:06:25,2039.1044776119404,1.373134328358209,0.125,0.5543478260869565,0.007462686567164179,0.05223880597014925
P001066,SKU-36448657,Ariel Detergent 1kg,P&G,Household,Z14,A0196,3,1,S08,pack,387,66.9,93.4,Household & Cleaning,22,False,464,179568,332,316,387.0,1283.1114457831325,13,1,40,279,2024-01-07 09:52:53,2026-03-24 17:32:06,540.8674698795181,1.3975903614457832,0.08620689655172414,0.6012931034482759,0.0030120481927710845,0.0391566265060241
P001067,SKU-19259201,Wai Wai Single Pack,Chaudhary Group,Snacks,Z10,A0189,6,1,S08,pack,26,27.5,6.4,Snacks & Confectionery,22,False,808,21008,628,575,26.0,1311.6496815286623,26,2,68,458,2024-01-01 14:15:45,2026-03-30 13:18:07,33.452229299363054,1.286624203821656,0.08415841584158416,0.5668316831683168,0.0031847133757961785,0.041401273885350316
P001068,SKU-21655948,Lifebuoy Soap (4-pack),HUL,Personal,Z13,A0195,1,1,S08,pack,169,40.4,50.6,Personal Care,22,False,427,72163,308,297,169.0,1291.0422077922078,17,4,43,240,2024-01-04 11:41:53,2026-03-30 08:07:12,234.29545454545453,1.3863636363636365,0.10070257611241218,0.5620608899297423,0.012987012987012988,0.05519480519480519
P001069,SKU-99865268,Red Bull 250ml,Red Bull,Beverages,Z11,A0192,6,1,S08,can,158,89.1,14.6,Beverages,22,False,432,68256,322,303,158.0,1298.7888198757764,15,1,47,246,2024-01-03 14:07:28,2026-03-30 21:41:25,211.9751552795031,1.3416149068322982,0.1087962962962963,0.5694444444444444,0.003105590062111801,0.046583850931677016
